Row,IT1,IT2,IT3,IT4,IT5,IT6,IT7,IT8,IT9,IT10,IT11,IT12,IT13,IT14,IT15,IT16,IT17,IT18,IT19,IT20,IT21,IT22,IT23,IT24,IT25,IT26,IT27,IT28,IT29,IT30,IT31,IT32,IT33,IT34,IT35,IT36,IT37,IT38,IT39,IT40,IT41,IT42,IT43,IT44,IT45,IT46,IT47,IT48,IT49,IT50,IT51,IT52,IT53,IT54,IT55,IT56,IT57,IT58,IT59,IT60,IT61,IT62,IT63,IT64,IT65,IT66,IT67,IT68,IT69,IT70,IT71,IT72,IT73,IT74,IT75,IT76,IT77,IT78,IT79,IT80,IT81,IT82,IT83,IT84,IT85,IT86,IT87,IT88,IT89,IT90,IT91,IT92,IT93,IT94,IT95,IT96,IT97
AT1G01480,1.08173333333333,0.7269,0.590033333333333,0.6516,0.713166666666667,0.704805555555555,0.696444444444444,0.688083333333333,0.679722222222222,0.671361111111111,0.663,0.654638888888889,0.646277777777778,0.637916666666667,0.629555555555556,0.621194444444444,0.612833333333333,0.608973958333333,0.605114583333333,0.601255208333333,0.597395833333333,0.593536458333333,0.589677083333333,0.585817708333333,0.581958333333333,0.578098958333333,0.574239583333333,0.570380208333333,0.566520833333333,0.562661458333333,0.558802083333333,0.554942708333333,0.551083333333333,0.547223958333333,0.543364583333333,0.539505208333333,0.535645833333333,0.531786458333333,0.527927083333333,0.524067708333333,0.520208333333333,0.516348958333333,0.512489583333333,0.508630208333333,0.504770833333333,0.500911458333333,0.497052083333333,0.493192708333333,0.489333333333333,0.496011805555556,0.502690277777778,0.50936875,0.516047222222222,0.522725694444444,0.529404166666667,0.536082638888889,0.542761111111111,0.549439583333333,0.556118055555555,0.562796527777778,0.569475,0.576153472222222,0.582831944444444,0.589510416666667,0.596188888888889,0.602867361111111,0.609545833333333,0.616224305555556,0.622902777777778,0.62958125,0.636259722222222,0.642938194444444,0.649616666666667,0.656295138888889,0.662973611111111,0.669652083333333,0.676330555555556,0.683009027777778,0.6896875,0.696365972222222,0.703044444444444,0.709722916666667,0.716401388888889,0.723079861111111,0.729758333333333,0.736436805555556,0.743115277777778,0.74979375,0.756472222222222,0.763150694444444,0.769829166666667,0.776507638888889,0.783186111111111,0.789864583333333,0.796543055555556,0.803221527777778,0.8099
AT1G03820,2.1958,2.0051,1.09946666666667,1.2008,1.30213333333333,1.25812222222222,1.21411111111111,1.1701,1.12608888888889,1.08207777777778,1.03806666666667,0.994055555555556,0.950044444444444,0.906033333333333,0.862022222222222,0.818011111111111,0.774,0.769435416666667,0.764870833333333,0.76030625,0.755741666666667,0.751177083333333,0.7466125,0.742047916666667,0.737483333333333,0.73291875,0.728354166666667,0.723789583333333,0.719225,0.714660416666667,0.710095833333333,0.70553125,0.700966666666667,0.696402083333333,0.6918375,0.687272916666667,0.682708333333333,0.67814375,0.673579166666667,0.669014583333333,0.66445,0.659885416666667,0.655320833333333,0.65075625,0.646191666666667,0.641627083333333,0.6370625,0.632497916666667,0.627933333333333,0.624561805555556,0.621190277777778,0.61781875,0.614447222222222,0.611075694444444,0.607704166666667,0.604332638888889,0.600961111111111,0.597589583333333,0.594218055555556,0.590846527777778,0.587475,0.584103472222222,0.580731944444444,0.577360416666667,0.573988888888889,0.570617361111111,0.567245833333333,0.563874305555556,0.560502777777778,0.55713125,0.553759722222222,0.550388194444444,0.547016666666667,0.543645138888889,0.540273611111111,0.536902083333333,0.533530555555556,0.530159027777778,0.5267875,0.523415972222222,0.520044444444444,0.516672916666667,0.513301388888889,0.509929861111111,0.506558333333333,0.503186805555556,0.499815277777778,0.49644375,0.493072222222222,0.489700694444444,0.486329166666667,0.482957638888889,0.479586111111111,0.476214583333333,0.472843055555556,0.469471527777778,0.4661
AT1G08005,1.2165,1.0855,0.4903,0.621583333333333,0.752866666666667,0.741772222222222,0.730677777777778,0.719583333333333,0.708488888888889,0.697394444444444,0.6863,0.675205555555555,0.664111111111111,0.653016666666667,0.641922222222222,0.630827777777778,0.619733333333333,0.624765625,0.629797916666667,0.634830208333333,0.6398625,0.644894791666667,0.649927083333333,0.654959375,0.659991666666667,0.665023958333333,0.67005625,0.675088541666667,0.680120833333333,0.685153125,0.690185416666667,0.695217708333333,0.70025,0.705282291666667,0.710314583333333,0.715346875,0.720379166666667,0.725411458333333,0.73044375,0.735476041666667,0.740508333333333,0.745540625,0.750572916666667,0.755605208333333,0.7606375,0.765669791666667,0.770702083333333,0.775734375,0.780766666666667,0.769972916666667,0.759179166666667,0.748385416666667,0.737591666666667,0.726797916666667,0.716004166666667,0.705210416666667,0.694416666666667,0.683622916666667,0.672829166666667,0.662035416666667,0.651241666666667,0.640447916666667,0.629654166666667,0.618860416666667,0.608066666666667,0.597272916666667,0.586479166666667,0.575685416666667,0.564891666666667,0.554097916666667,0.543304166666667,0.532510416666667,0.521716666666667,0.510922916666667,0.500129166666667,0.489335416666667,0.478541666666667,0.467747916666667,0.456954166666667,0.446160416666667,0.435366666666667,0.424572916666667,0.413779166666667,0.402985416666667,0.392191666666667,0.381397916666667,0.370604166666667,0.359810416666667,0.349016666666667,0.338222916666667,0.327429166666667,0.316635416666667,0.305841666666667,0.295047916666667,0.284254166666667,0.273460416666667,0.262666666666667
AT1G08390,2.77613333333333,2.59616666666667,1.7092,2.21465,2.7201,2.73164444444444,2.74318888888889,2.75473333333333,2.76627777777778,2.77782222222222,2.78936666666667,2.80091111111111,2.81245555555556,2.824,2.83554444444444,2.84708888888889,2.85863333333333,2.84383541666667,2.8290375,2.81423958333333,2.79944166666667,2.78464375,2.76984583333333,2.75504791666667,2.74025,2.72545208333333,2.71065416666667,2.69585625,2.68105833333333,2.66626041666667,2.6514625,2.63666458333333,2.62186666666667,2.60706875,2.59227083333333,2.57747291666667,2.562675,2.54787708333333,2.53307916666667,2.51828125,2.50348333333333,2.48868541666667,2.4738875,2.45908958333333,2.44429166666667,2.42949375,2.41469583333333,2.39989791666667,2.3851,2.38618541666667,2.38727083333333,2.38835625,2.38944166666667,2.39052708333333,2.3916125,2.39269791666667,2.39378333333333,2.39486875,2.39595416666667,2.39703958333333,2.398125,2.39921041666667,2.40029583333333,2.40138125,2.40246666666667,2.40355208333333,2.4046375,2.40572291666667,2.40680833333333,2.40789375,2.40897916666667,2.41006458333333,2.41115,2.41223541666667,2.41332083333333,2.41440625,2.41549166666667,2.41657708333333,2.4176625,2.41874791666667,2.41983333333333,2.42091875,2.42200416666667,2.42308958333333,2.424175,2.42526041666667,2.42634583333333,2.42743125,2.42851666666667,2.42960208333333,2.4306875,2.43177291666667,2.43285833333333,2.43394375,2.43502916666667,2.43611458333333,2.4372
AT1G08430,2.5435,1.86536666666667,1.46553333333333,1.87555,2.28556666666667,2.25035833333333,2.21515,2.17994166666667,2.14473333333333,2.109525,2.07431666666667,2.03910833333333,2.0039,1.96869166666667,1.93348333333333,1.898275,1.86306666666667,1.85806979166667,1.85307291666667,1.84807604166667,1.84307916666667,1.83808229166667,1.83308541666667,1.82808854166667,1.82309166666667,1.81809479166667,1.81309791666667,1.80810104166667,1.80310416666667,1.79810729166667,1.79311041666667,1.78811354166667,1.78311666666667,1.77811979166667,1.77312291666667,1.76812604166667,1.76312916666667,1.75813229166667,1.75313541666667,1.74813854166667,1.74314166666667,1.73814479166667,1.73314791666667,1.72815104166667,1.72315416666667,1.71815729166667,1.71316041666667,1.70816354166667,1.70316666666667,1.71233055555556,1.72149444444444,1.73065833333333,1.73982222222222,1.74898611111111,1.75815,1.76731388888889,1.77647777777778,1.78564166666667,1.79480555555556,1.80396944444444,1.81313333333333,1.82229722222222,1.83146111111111,1.840625,1.84978888888889,1.85895277777778,1.86811666666667,1.87728055555556,1.88644444444444,1.89560833333333,1.90477222222222,1.91393611111111,1.9231,1.93226388888889,1.94142777777778,1.95059166666667,1.95975555555556,1.96891944444444,1.97808333333333,1.98724722222222,1.99641111111111,2.005575,2.01473888888889,2.02390277777778,2.03306666666667,2.04223055555556,2.05139444444444,2.06055833333333,2.06972222222222,2.07888611111111,2.08805,2.09721388888889,2.10637777777778,2.11554166666667,2.12470555555556,2.13386944444444,2.14303333333333
AT1G11120,21.1574,16.4439333333333,13.1550666666667,11.3260166666667,9.49696666666667,9.60558888888889,9.71421111111111,9.82283333333333,9.93145555555556,10.0400777777778,10.1487,10.2573222222222,10.3659444444444,10.4745666666667,10.5831888888889,10.6918111111111,10.8004333333333,10.875328125,10.9502229166667,11.0251177083333,11.1000125,11.1749072916667,11.2498020833333,11.324696875,11.3995916666667,11.4744864583333,11.54938125,11.6242760416667,11.6991708333333,11.774065625,11.8489604166667,11.9238552083333,11.99875,12.0736447916667,12.1485395833333,12.223434375,12.2983291666667,12.3732239583333,12.44811875,12.5230135416667,12.5979083333333,12.672803125,12.7476979166667,12.8225927083333,12.8974875,12.9723822916667,13.0472770833333,13.122171875,13.1970666666667,13.2202083333333,13.24335,13.2664916666667,13.2896333333333,13.312775,13.3359166666667,13.3590583333333,13.3822,13.4053416666667,13.4284833333333,13.451625,13.4747666666667,13.4979083333333,13.52105,13.5441916666667,13.5673333333333,13.590475,13.6136166666667,13.6367583333333,13.6599,13.6830416666667,13.7061833333333,13.729325,13.7524666666667,13.7756083333333,13.79875,13.8218916666667,13.8450333333333,13.868175,13.8913166666667,13.9144583333333,13.9376,13.9607416666667,13.9838833333333,14.007025,14.0301666666667,14.0533083333333,14.07645,14.0995916666667,14.1227333333333,14.145875,14.1690166666667,14.1921583333333,14.2153,14.2384416666667,14.2615833333333,14.284725,14.3078666666667
AT1G11175,13.4799666666667,6.69416666666667,5.1862,5.17516666666667,5.16413333333333,5.20415277777778,5.24417222222222,5.28419166666667,5.32421111111111,5.36423055555556,5.40425,5.44426944444444,5.48428888888889,5.52430833333333,5.56432777777778,5.60434722222222,5.64436666666667,5.73654895833333,5.82873125,5.92091354166667,6.01309583333333,6.105278125,6.19746041666667,6.28964270833333,6.381825,6.47400729166667,6.56618958333333,6.658371875,6.75055416666667,6.84273645833333,6.93491875,7.02710104166667,7.11928333333333,7.211465625,7.30364791666667,7.39583020833333,7.4880125,7.58019479166667,7.67237708333333,7.764559375,7.85674166666667,7.94892395833333,8.04110625,8.13328854166667,8.22547083333333,8.317653125,8.40983541666666,8.50201770833333,8.5942,8.67881458333333,8.76342916666666,8.84804375,8.93265833333333,9.01727291666667,9.1018875,9.18650208333333,9.27111666666667,9.35573125,9.44034583333333,9.52496041666667,9.609575,9.69418958333333,9.77880416666667,9.86341875,9.94803333333333,10.0326479166667,10.1172625,10.2018770833333,10.2864916666667,10.37110625,10.4557208333333,10.5403354166667,10.62495,10.7095645833333,10.7941791666667,10.87879375,10.9634083333333,11.0480229166667,11.1326375,11.2172520833333,11.3018666666667,11.38648125,11.4710958333333,11.5557104166667,11.640325,11.7249395833333,11.8095541666667,11.89416875,11.9787833333333,12.0633979166667,12.1480125,12.2326270833333,12.3172416666667,12.40185625,12.4864708333333,12.5710854166667,12.6557
AT1G11800,2.64206666666667,2.15026666666667,1.62803333333333,1.64225,1.65646666666667,1.67365,1.69083333333333,1.70801666666667,1.7252,1.74238333333333,1.75956666666667,1.77675,1.79393333333333,1.81111666666667,1.8283,1.84548333333333,1.86266666666667,1.877740625,1.89281458333333,1.90788854166667,1.9229625,1.93803645833333,1.95311041666667,1.968184375,1.98325833333333,1.99833229166667,2.01340625,2.02848020833333,2.04355416666667,2.058628125,2.07370208333333,2.08877604166667,2.10385,2.11892395833333,2.13399791666667,2.149071875,2.16414583333333,2.17921979166667,2.19429375,2.20936770833333,2.22444166666667,2.239515625,2.25458958333333,2.26966354166667,2.2847375,2.29981145833333,2.31488541666667,2.329959375,2.34503333333333,2.34807638888889,2.35111944444444,2.3541625,2.35720555555556,2.36024861111111,2.36329166666667,2.36633472222222,2.36937777777778,2.37242083333333,2.37546388888889,2.37850694444444,2.38155,2.38459305555556,2.38763611111111,2.39067916666667,2.39372222222222,2.39676527777778,2.39980833333333,2.40285138888889,2.40589444444444,2.4089375,2.41198055555556,2.41502361111111,2.41806666666667,2.42110972222222,2.42415277777778,2.42719583333333,2.43023888888889,2.43328194444444,2.436325,2.43936805555556,2.44241111111111,2.44545416666667,2.44849722222222,2.45154027777778,2.45458333333333,2.45762638888889,2.46066944444444,2.4637125,2.46675555555556,2.46979861111111,2.47284166666667,2.47588472222222,2.47892777777778,2.48197083333333,2.48501388888889,2.48805694444444,2.4911
AT1G11840,70.7022,64.5478333333333,46.8873,49.47895,52.0706,52.755225,53.43985,54.124475,54.8091,55.493725,56.17835,56.862975,57.5476,58.232225,58.91685,59.601475,60.2861,59.879234375,59.47236875,59.065503125,58.6586375,58.251771875,57.84490625,57.438040625,57.031175,56.624309375,56.21744375,55.810578125,55.4037125,54.996846875,54.58998125,54.183115625,53.77625,53.369384375,52.96251875,52.555653125,52.1487875,51.741921875,51.33505625,50.928190625,50.521325,50.114459375,49.70759375,49.300728125,48.8938625,48.486996875,48.08013125,47.673265625,47.2664,47.3440861111111,47.4217722222222,47.4994583333333,47.5771444444444,47.6548305555556,47.7325166666667,47.8102027777778,47.8878888888889,47.965575,48.0432611111111,48.1209472222222,48.1986333333333,48.2763194444444,48.3540055555556,48.4316916666667,48.5093777777778,48.5870638888889,48.66475,48.7424361111111,48.8201222222222,48.8978083333333,48.9754944444445,49.0531805555556,49.1308666666667,49.2085527777778,49.2862388888889,49.363925,49.4416111111111,49.5192972222222,49.5969833333333,49.6746694444444,49.7523555555556,49.8300416666667,49.9077277777778,49.9854138888889,50.0631,50.1407861111111,50.2184722222222,50.2961583333333,50.3738444444444,50.4515305555555,50.5292166666667,50.6069027777778,50.6845888888889,50.762275,50.8399611111111,50.9176472222222,50.9953333333333
AT1G11960,4.07353333333333,3.70136666666667,2.52643333333333,2.56373333333333,2.60103333333333,2.58568333333333,2.57033333333333,2.55498333333333,2.53963333333333,2.52428333333333,2.50893333333333,2.49358333333333,2.47823333333333,2.46288333333333,2.44753333333333,2.43218333333333,2.41683333333333,2.41927916666667,2.421725,2.42417083333333,2.42661666666667,2.4290625,2.43150833333333,2.43395416666667,2.4364,2.43884583333333,2.44129166666667,2.4437375,2.44618333333333,2.44862916666667,2.451075,2.45352083333333,2.45596666666667,2.4584125,2.46085833333333,2.46330416666667,2.46575,2.46819583333333,2.47064166666667,2.4730875,2.47553333333333,2.47797916666667,2.480425,2.48287083333333,2.48531666666667,2.4877625,2.49020833333333,2.49265416666667,2.4951,2.50296805555556,2.51083611111111,2.51870416666667,2.52657222222222,2.53444027777778,2.54230833333333,2.55017638888889,2.55804444444444,2.5659125,2.57378055555556,2.58164861111111,2.58951666666667,2.59738472222222,2.60525277777778,2.61312083333333,2.62098888888889,2.62885694444444,2.636725,2.64459305555556,2.65246111111111,2.66032916666667,2.66819722222222,2.67606527777778,2.68393333333333,2.69180138888889,2.69966944444444,2.7075375,2.71540555555555,2.72327361111111,2.73114166666667,2.73900972222222,2.74687777777778,2.75474583333333,2.76261388888889,2.77048194444444,2.77835,2.78621805555556,2.79408611111111,2.80195416666667,2.80982222222222,2.81769027777778,2.82555833333333,2.83342638888889,2.84129444444444,2.8491625,2.85703055555555,2.86489861111111,2.87276666666667
